,cX,cY,topoSig
6419,5,9,000000111100000111110000000111000001110100000
6420,9,14,110000000000000000000001111000000000000000111000000000111000000000000000011100001000000000111111111000000000000000011000000000
6421,9,14,000000000110000000000000000000001111000000000000000111000000000111000000000000000011100001000000000111111111000000000000000011
6422,6,12,111111000000100000000000111111000000111001000000111111000000110011000000
6423,6,12,000000111111000000100000000000111111000000111001000000111111000000110011
6424,11,12,000000000010000000000011111110000000000000001100001111100000000000000111111000000000000000000111000000000000000111000000000000000000
6425,5,14,0000011100000001111100000111100000011110000001111100000011110000011000
6426,7,11,00000000001111000000011110000000000110000100000001111100000000001111110000000
6427,7,10,0000000000111100000001111000000000011000010000000111110000000000111111
6428,6,14,111111000000111100000000111111000000000111000000111110000000011111000000001111000000
6429,6,14,000000111111000000111100000000111111000000000111000000111110000000011111000000001111
6430,4,14,11110000100000001111000011100000110000001111000011110000
6431,4,14,00001111000010000000111100001110000011000000111100001111
6432,7,11,00000001100111000000001111100000000000001100000001111111000000011100000000000
6433,7,10,0000000110011100000000111110000000000000110000000111111100000001110000
6434,5,14,1110000000111110000011110000001111000000111110000001111000001100000000
6435,8,12,000000001111110000000000110000010000000010001111000000001111111100000000111110000000000011100000
6436,7,14,00001110000000111111100000000111111000000000011110000000000000100000001111100000000011000000000000
6437,7,14,00000000000111000000011111110000000011111100000000001111000000000000010000000111110000000001100000
6438,4,9,000011110000111000001000000000110000
6439,4,9,000011110000111000001000000000110000
6440,6,9,000000011111000000001111000000111011000000111110000000
6441,6,9,000000011111000000001111000000111011000000111110000000
6442,9,10,111111000000000000101111101000000000111000000000000000111110000000000000000011111000000000
6443,9,11,000000000111111000000000000101111101000000000111000000000000000111110000000000000000011111000000000
6444,8,12,111000000000000001111111000000000000111100000000001111110000000011111110000000001111101100000000
6445,5,9,000001111000000011110000011100000001100000000
6446,6,12,000000100000000000000001000000111011000000001111000000111111000000111111
6447,8,12,000000010000000001111111000000000001111100000000001100110000000011111111000000001111100000000000
6448,8,13,00000000000000010000000001111111000000000001111100000000001100110000000011111111000000001111100000000000
6449,6,13,000000000001000000000111000000111100000000111111000000110000000000100000000000
6450,6,12,000000000001000000000111000000111100000000111111000000110000000000100000
6451,8,12,111111110000000011000000000000001000001100000000111011110000000000000001000000000000011100000000
6452,8,12,000000001111111100000000110000000000000010000011000000001110111100000000000000010000000000000111
6453,7,14,11000000000000000000100000000000111000000010011110000000111111100000001111100000000011110000000000
6454,7,14,00000001100000000000000000010000000000011100000001001111000000011111110000000111110000000001111000
6455,8,12,000000001110000000000000011111110000000000001111000000000011111100000000111111100000000011111011
6456,5,8,0000011110000000111100000111000000011000
6457,7,10,1111111000000011000000000000100000100000001110111000000000000110000000
6458,7,10,0000000111111100000001100000000000010000010000000111011100000000000011
6459,7,11,00000001101111000000011111100000000000011100000001000000000000011111000000000
6460,7,10,0000000110111100000001111110000000000001110000000100000000000001111100
6461,7,14,11111110000000000111000000001111110000000011111000000000000011100000001111111000000010111110000000
6462,7,14,00000001111111000000000011100000000111111000000001111100000000000001110000000111111100000001011111
6463,8,12,111111000000000011000001000000001000111100000000111111110000000011111000000000001110000000000000
6464,9,14,000001111000000000001111111000000000000111111000000000111111000000000000100000000000000000111100001000000000111111100000000000
6465,9,14,000000000100110000000000000000000011000000000001111111000000000000011111000000000000000001000000000111111000000000000111111111
6466,6,12,001111000000111111000000100000000000111000000000111110000000111100000000
6467,6,12,000000001111000000111111000000100000000000111000000000111110000000111100
6468,8,12,111111100000000010111111000000000000001100000000111011110000000000000111000000001111111100000000
6469,8,12,000000001111111000000000101111110000000000000011000000001110111100000000000001110000000011111111
6470,4,12,100000001111000011000000111000001111000011110000
6471,4,12,000010000000111100001100000011100000111100001111
6472,6,13,000000111111000000111111000000100001000000000111000000001111000000000011000000
6473,6,12,000000111111000000111111000000100001000000000111000000001111000000000011
6474,9,14,100110000000000000000000011000000000001111111000000000000011111000000000000000001000000000111111000000000000111111111000000000
6475,9,14,000000000000001111000000000001111111000000000000111111000000000111111000000000000100000000000000000111100001000000000111111100
6476,7,12,000111100000001000000000000000001110000000111111000000000000011000000000111110000000
6477,7,12,000000000011110000000100000000000000000111000000011111100000000000001100000000011111
6478,8,11,0000000011111111000000001011111100000000111110000000000000001101000000001110000000000000
6479,8,10,00000000111111110000000010111111000000001111100000000000000011010000000011100000
6480,6,10,110000000000111011000000100000000000000001000000111111000000
6481,6,10,000000110000000000111011000000100000000000000001000000111111
6482,4,9,000001110000001100000001000011110000
6483,6,9,000000000110000000110000000000011111000000000011000000
6484,5,11,0000000001000001100000000111000000011111000001000000000
6485,5,10,00000000010000011000000001110000000111110000010000
6486,9,13,000000000100000000000000000110011111000000000111001111000000000111000001000000000111111100000000000111111000000000000
6487,9,12,000000000100000000000000000110011111000000000111001111000000000111000001000000000111111100000000000111111000
6488,10,14,11111111100000000000111100000000000000001000000000000000000011111100000000000000111110000000000000000001111111000000000000111110110000000000
6489,10,14,00000000001111111110000000000011110000000000000000100000000000000000001111110000000000000011111000000000000000000111111100000000000011111011
6490,8,14,0111111100000000111111100000000011111000000000001101111100000000000000110000000011111111000000000000111100000000
6491,8,14,0000000001111111000000001111111000000000111110000000000011011111000000000000001100000000111111110000000000001111
6492,6,8,000110000000110000000000011111000000000011000000
6493,6,12,100000000000000001000000111011000000001111000000111111000000111111000000
6494,8,10,11000001000000000001111100000000111100000000000010000011000000001111100000000000
6495,8,10,00000000110000010000000000011111000000001111000000000000100000110000000011111000
6496,5,11,0000011100000000111100000111100000011110000001100000000
6497,5,10,00000111000000001111000001111000000111100000011000
6498,5,11,0000000111000000001100000011110000011110000001111100000
6499,5,10,00000001110000000011000000111100000111100000011111
6500,9,10,111000000000000000000000111000000000110001110000000000100011111000000000000000011000000000
6501,9,10,000000000111000000000000000000000111000000000110001110000000000100011111000000000000000011
6502,7,14,00000001111111000000011111000000000110000100000000001111000000011110000000000111111100000000111111
6503,10,14,11000000000000000000000011110000000000000001111111000000000000000111110000000000011111000000000000001111111000000000000011111111100000000000
6504,10,14,00000000001100000000000000000000001111000000000000000111111100000000000000011111000000000001111100000000000000111111100000000000001111111110
6505,6,11,000000000011000000111110000000110000000000000111000000011111000000
6506,6,11,000000000011000000111110000000110000000000000111000000011111000000
6507,3,6,111000011000001000
6508,3,7,000111000011000001000
6509,5,13,00000100000000011111000001100000000111000000000001000001111100000
6510,5,12,000001000000000111110000011000000001110000000000010000011111
